epoch,loss,accuracy,val_loss,val_accuracy,lr
1,4.550332546234131,0.15771999955177307,3.7932374477386475,0.25519999861717224,9.999999747378752e-05
2,4.3742876052856445,0.1998399943113327,3.734487533569336,0.2635999917984009,9.999999747378752e-05
3,4.28150749206543,0.22492000460624695,3.6786251068115234,0.27489998936653137,9.999999747378752e-05
4,4.207958698272705,0.2443699985742569,3.600818634033203,0.2879999876022339,9.999999747378752e-05
5,4.14895486831665,0.26131999492645264,3.5154311656951904,0.3075999915599823,9.999999747378752e-05
6,4.092067718505859,0.27500998973846436,3.4531500339508057,0.31540000438690186,9.999999747378752e-05
7,4.038337707519531,0.2880899906158447,3.441256284713745,0.32199999690055847,9.999999747378752e-05
8,3.9971799850463867,0.30265000462532043,3.438206195831299,0.32100000977516174,9.999999747378752e-05
9,3.9513425827026367,0.31338000297546387,3.3769373893737793,0.33550000190734863,9.999999747378752e-05
10,3.911870002746582,0.3255000114440918,3.328162431716919,0.34150001406669617,9.999999747378752e-05
11,3.8756744861602783,0.3342300057411194,3.301018714904785,0.3492000102996826,9.999999747378752e-05
12,3.838330030441284,0.34540000557899475,3.2686374187469482,0.3571999967098236,9.999999747378752e-05
13,3.815999984741211,0.35405999422073364,3.218874931335449,0.3675000071525574,9.999999747378752e-05
14,3.790436267852783,0.3580699861049652,3.2042624950408936,0.376800000667572,9.999999747378752e-05
15,3.760793685913086,0.36678001284599304,3.176981210708618,0.38199999928474426,9.999999747378752e-05
16,3.729952573776245,0.37615999579429626,3.162487506866455,0.3840000033378601,9.999999747378752e-05
17,3.7051749229431152,0.3820199966430664,3.1806063652038574,0.37869998812675476,9.999999747378752e-05
18,3.677528142929077,0.3916899859905243,3.1891000270843506,0.37770000100135803,9.999999747378752e-05
19,3.651583671569824,0.39956000447273254,3.159975051879883,0.3856000006198883,9.999999747378752e-05
20,3.617194890975952,0.4068399965763092,3.1342062950134277,0.3937000036239624,9.999999747378752e-05
21,3.5972793102264404,0.41356000304222107,3.141050100326538,0.38920000195503235,9.999999747378752e-05
22,3.5666849613189697,0.42063000798225403,3.094193696975708,0.40059998631477356,9.999999747378752e-05
23,3.542548656463623,0.42851001024246216,3.057312488555908,0.41119998693466187,9.999999747378752e-05
24,3.5158636569976807,0.4377000033855438,3.105649948120117,0.40230000019073486,9.999999747378752e-05
25,3.489366292953491,0.44468000531196594,3.0843374729156494,0.4050000011920929,9.999999747378752e-05
26,3.4652087688446045,0.45210000872612,3.1111061573028564,0.40389999747276306,9.999999747378752e-05
27,3.441941261291504,0.45892998576164246,3.056487560272217,0.41499999165534973,9.999999747378752e-05
28,3.4187400341033936,0.46553999185562134,3.081512451171875,0.41609999537467957,9.999999747378752e-05
29,3.396975517272949,0.471780002117157,3.0657999515533447,0.41999998688697815,9.999999747378752e-05
30,3.374878168106079,0.4783700108528137,3.0624876022338867,0.415800005197525,9.999999747378752e-05
31,3.3509461879730225,0.48510000109672546,3.0765562057495117,0.41839998960494995,9.999999747378752e-05
32,3.336167573928833,0.48899999260902405,3.081906318664551,0.41929998993873596,9.999999747378752e-05
33,3.311636209487915,0.49636998772621155,3.0761876106262207,0.420199990272522,9.999999747378752e-05
34,3.2894225120544434,0.5052199959754944,3.0775375366210938,0.4203999936580658,9.999999747378752e-05
35,3.2673962116241455,0.5103499889373779,3.1110999584198,0.4131999909877777,9.999999747378752e-05
36,3.24202561378479,0.5171800255775452,3.067031145095825,0.4269999861717224,9.999999747378752e-05
37,3.2198305130004883,0.5223000049591064,3.0879592895507812,0.4212999939918518,9.999999747378752e-05
38,3.201809883117676,0.5292800068855286,3.127943754196167,0.41679999232292175,9.999999747378752e-05
39,3.177288055419922,0.5390400290489197,3.080143690109253,0.4259999990463257,9.999999747378752e-05
40,3.159653663635254,0.5447800159454346,3.1263937950134277,0.4185999929904938,9.999999747378752e-05
41,3.139697551727295,0.5482500195503235,3.114412546157837,0.42089998722076416,9.999999747378752e-05
42,3.121009349822998,0.5530700087547302,3.1477999687194824,0.41690000891685486,9.999999747378752e-05
43,3.0692250728607178,0.5691800117492676,3.110224962234497,0.42419999837875366,4.999999873689376e-05
44,3.046102523803711,0.5765799880027771,3.08660626411438,0.4251999855041504,4.999999873689376e-05
45,3.0310144424438477,0.5795300006866455,3.0938313007354736,0.42500001192092896,4.999999873689376e-05
46,3.0158987045288086,0.5852900147438049,3.102281332015991,0.4291999936103821,4.999999873689376e-05
47,3.00546932220459,0.5877400040626526,3.093993663787842,0.43299999833106995,4.999999873689376e-05
48,2.991896152496338,0.5921599864959717,3.0927436351776123,0.43209999799728394,4.999999873689376e-05
49,2.979243755340576,0.5950599908828735,3.1164937019348145,0.4275999963283539,4.999999873689376e-05
50,2.9727275371551514,0.5976499915122986,3.1114344596862793,0.42820000648498535,4.999999873689376e-05
51,2.955338716506958,0.6021299958229065,3.1193249225616455,0.4253999888896942,4.999999873689376e-05
52,2.946857452392578,0.6030399799346924,3.1278998851776123,0.4253000020980835,4.999999873689376e-05
53,2.935377597808838,0.6091799736022949,3.1298625469207764,0.42739999294281006,4.999999873689376e-05
54,2.9097743034362793,0.6139299869537354,3.1222031116485596,0.4339999854564667,2.499999936844688e-05
55,2.8971126079559326,0.620140016078949,3.128424882888794,0.43209999799728394,2.499999936844688e-05
56,2.8836262226104736,0.6215599775314331,3.111356258392334,0.43209999799728394,2.499999936844688e-05
57,2.8816256523132324,0.6240599751472473,3.1225342750549316,0.43619999289512634,2.499999936844688e-05
58,2.8750412464141846,0.6269999742507935,3.1182875633239746,0.43309998512268066,2.499999936844688e-05
59,2.865920066833496,0.6279299855232239,3.138274908065796,0.43059998750686646,2.499999936844688e-05
60,2.862055540084839,0.6299999952316284,3.130228042602539,0.43140000104904175,2.499999936844688e-05
61,2.85629940032959,0.6316400170326233,3.126681327819824,0.4316999912261963,2.499999936844688e-05
62,2.8522281646728516,0.6337199807167053,3.1419124603271484,0.42829999327659607,2.499999936844688e-05
63,2.8442044258117676,0.6350799798965454,3.1300249099731445,0.4327999949455261,2.499999936844688e-05
64,2.834200620651245,0.636489987373352,3.1283187866210938,0.43299999833106995,1.249999968422344e-05
65,2.827889919281006,0.6383100152015686,3.1386876106262207,0.43050000071525574,1.249999968422344e-05
66,2.8197832107543945,0.6413800120353699,3.139115571975708,0.43230000138282776,1.249999968422344e-05
67,2.8161699771881104,0.6421499848365784,3.1295719146728516,0.4316999912261963,1.249999968422344e-05
68,2.8156261444091797,0.6409100294113159,3.1268436908721924,0.4325999915599823,1.249999968422344e-05
69,2.808652400970459,0.6450600028038025,3.1351969242095947,0.4309999942779541,1.249999968422344e-05
