epoch,loss,accuracy,val_loss,val_accuracy,lr
1,4.570982456207275,0.15331000089645386,3.8254125118255615,0.24570000171661377,9.999999747378752e-05
2,4.395391464233398,0.19539999961853027,3.734187602996826,0.26440000534057617,9.999999747378752e-05
3,4.2967987060546875,0.21977999806404114,3.6866061687469482,0.27320000529289246,9.999999747378752e-05
4,4.220160007476807,0.2398499995470047,3.6529500484466553,0.27799999713897705,9.999999747378752e-05
5,4.156836032867432,0.2585200071334839,3.5551249980926514,0.29510000348091125,9.999999747378752e-05
6,4.090879917144775,0.2766599953174591,3.504887580871582,0.30630001425743103,9.999999747378752e-05
7,4.040937423706055,0.2904599905014038,3.4785125255584717,0.31439998745918274,9.999999747378752e-05
8,4.002405166625977,0.3011400103569031,3.410550117492676,0.32510000467300415,9.999999747378752e-05
9,3.978337526321411,0.30702000856399536,3.371218681335449,0.3319999873638153,9.999999747378752e-05
10,3.9512131214141846,0.3142000138759613,3.3346126079559326,0.3452000021934509,9.999999747378752e-05
11,3.911508083343506,0.3248800039291382,3.2916998863220215,0.3531999886035919,9.999999747378752e-05
12,3.8733575344085693,0.33570998907089233,3.244131326675415,0.3630000054836273,9.999999747378752e-05
13,3.846407413482666,0.3429200053215027,3.2644875049591064,0.3549000024795532,9.999999747378752e-05
14,3.8108725547790527,0.35405001044273376,3.2252438068389893,0.36820000410079956,9.999999747378752e-05
15,3.7862794399261475,0.361160010099411,3.2236125469207764,0.37070000171661377,9.999999747378752e-05
16,3.7574617862701416,0.36939001083374023,3.185575008392334,0.38100001215934753,9.999999747378752e-05
17,3.7241249084472656,0.3781599998474121,3.200587511062622,0.37400001287460327,9.999999747378752e-05
18,3.6988894939422607,0.38484999537467957,3.1678688526153564,0.3828999996185303,9.999999747378752e-05
19,3.6751174926757812,0.3912299871444702,3.1445374488830566,0.3889999985694885,9.999999747378752e-05
20,3.6467180252075195,0.4008300006389618,3.1171813011169434,0.39719998836517334,9.999999747378752e-05
21,3.6186299324035645,0.4078100025653839,3.1015968322753906,0.4011000096797943,9.999999747378752e-05
22,3.596747398376465,0.41453999280929565,3.106024980545044,0.39730000495910645,9.999999747378752e-05
23,3.5723419189453125,0.4229399859905243,3.1234374046325684,0.39660000801086426,9.999999747378752e-05
24,3.550286293029785,0.4281800091266632,3.1381125450134277,0.3928999900817871,9.999999747378752e-05
25,3.5165112018585205,0.4375799894332886,3.1040375232696533,0.40380001068115234,9.999999747378752e-05
26,3.498692512512207,0.44176000356674194,3.113037586212158,0.4027999937534332,9.999999747378752e-05
27,3.4743900299072266,0.45107999444007874,3.080662488937378,0.40619999170303345,9.999999747378752e-05
28,3.450322389602661,0.45544999837875366,3.0561437606811523,0.4142000079154968,9.999999747378752e-05
29,3.428943634033203,0.4635300040245056,3.075437545776367,0.4154999852180481,9.999999747378752e-05
30,3.4061412811279297,0.4702000021934509,3.059499979019165,0.4169999957084656,9.999999747378752e-05
31,3.385631799697876,0.47683998942375183,3.0833218097686768,0.41029998660087585,9.999999747378752e-05
32,3.3616275787353516,0.48333001136779785,3.0644688606262207,0.41659998893737793,9.999999747378752e-05
33,3.3438563346862793,0.48837000131607056,3.0790281295776367,0.41769999265670776,9.999999747378752e-05
34,3.3209118843078613,0.4956600069999695,3.045231342315674,0.42829999327659607,9.999999747378752e-05
35,3.3013763427734375,0.5004299879074097,3.0675876140594482,0.4189000129699707,9.999999747378752e-05
