epoch,loss,accuracy,val_loss,val_accuracy,lr
1,3.820652484893799,0.41148999333381653,2.413637399673462,0.5992000102996826,2.9999999242136255e-05
2,3.7123162746429443,0.4249800145626068,2.4249281883239746,0.5999000072479248,2.9999999242136255e-05
3,3.6588399410247803,0.43413999676704407,2.394293785095215,0.6029000282287598,2.9999999242136255e-05
4,3.622615098953247,0.44165998697280884,2.4160561561584473,0.6018000245094299,2.9999999242136255e-05
5,3.595712423324585,0.44714999198913574,2.407418727874756,0.6008999943733215,2.9999999242136255e-05
6,3.5752151012420654,0.4502899944782257,2.4042563438415527,0.6033999919891357,2.9999999242136255e-05
7,3.5549824237823486,0.4551900029182434,2.4024717807769775,0.6033999919891357,2.9999999242136255e-05
8,3.5386962890625,0.45805999636650085,2.40063738822937,0.6060000061988831,2.9999999242136255e-05
9,3.5250399112701416,0.46276000142097473,2.396437406539917,0.60589998960495,2.9999999242136255e-05
10,3.510563850402832,0.46768999099731445,2.4079749584198,0.6050000190734863,2.9999999242136255e-05
11,3.4973113536834717,0.47009000182151794,2.40362811088562,0.6032999753952026,2.9999999242136255e-05
12,3.478909969329834,0.47457000613212585,2.4033000469207764,0.603600025177002,2.9999999242136255e-05
13,3.4723763465881348,0.47516998648643494,2.40753436088562,0.6049000024795532,2.9999999242136255e-05
14,3.465306282043457,0.4765999913215637,2.399712562561035,0.6033999919891357,2.9999999242136255e-05
15,3.451956272125244,0.48219001293182373,2.3935749530792236,0.6050000190734863,2.9999999242136255e-05
16,3.440861225128174,0.4849799871444702,2.393937587738037,0.6065999865531921,2.9999999242136255e-05
17,3.439769983291626,0.48346999287605286,2.397634267807007,0.6061999797821045,2.9999999242136255e-05
18,3.428279399871826,0.4874899983406067,2.4019594192504883,0.6065999865531921,2.9999999242136255e-05
19,3.4220075607299805,0.4880400002002716,2.395993709564209,0.6025000214576721,2.9999999242136255e-05
20,3.4139676094055176,0.4909000098705292,2.3890936374664307,0.6019999980926514,2.9999999242136255e-05
21,3.4007856845855713,0.4963099956512451,2.3890438079833984,0.6022999882698059,2.9999999242136255e-05
22,3.4004225730895996,0.4938899874687195,2.397956132888794,0.6047999858856201,2.9999999242136255e-05
23,3.39094877243042,0.4976600110530853,2.407034397125244,0.6021999716758728,2.9999999242136255e-05
24,3.3877925872802734,0.49772998690605164,2.3916187286376953,0.6035000085830688,2.9999999242136255e-05
25,3.38100004196167,0.5006099939346313,2.385493755340576,0.6061000227928162,2.9999999242136255e-05
26,3.3768749237060547,0.5004799962043762,2.386218786239624,0.6050999760627747,2.9999999242136255e-05
27,3.3663299083709717,0.5034300088882446,2.388965606689453,0.6067000031471252,1.4999999621068127e-05
28,3.3616912364959717,0.5053300261497498,2.3955562114715576,0.6033999919891357,1.4999999621068127e-05
29,3.354759931564331,0.5074599981307983,2.380340576171875,0.6039999723434448,1.4999999621068127e-05
30,3.3520023822784424,0.5062199831008911,2.392218828201294,0.6039999723434448,1.4999999621068127e-05
31,3.348926305770874,0.5089399814605713,2.3978030681610107,0.6032999753952026,1.4999999621068127e-05
32,3.348841905593872,0.5097600221633911,2.393693685531616,0.6031000018119812,1.4999999621068127e-05
33,3.34452748298645,0.5108500123023987,2.389737606048584,0.6046000123023987,1.4999999621068127e-05
34,3.338020086288452,0.5122500061988831,2.3929123878479004,0.603600025177002,1.4999999621068127e-05
35,3.3342063426971436,0.5133100152015686,2.395625114440918,0.6003999710083008,1.4999999621068127e-05
36,3.334505081176758,0.5124099850654602,2.3822124004364014,0.6013000011444092,1.4999999621068127e-05
37,3.3316738605499268,0.512910008430481,2.396418809890747,0.6033999919891357,1.4999999621068127e-05
38,3.3265280723571777,0.5150099992752075,2.383990526199341,0.6025000214576721,7.499999810534064e-06
39,3.323566198348999,0.5172799825668335,2.3832342624664307,0.6032999753952026,7.499999810534064e-06
