epoch,loss,accuracy,val_loss,val_accuracy,lr
1,3.3604280948638916,0.523169994354248,1.7177844047546387,0.8083999752998352,2.9999999242136255e-05
2,3.2796738147735596,0.5407000184059143,1.7236297130584717,0.808899998664856,2.9999999242136255e-05
3,3.2451987266540527,0.5473099946975708,1.7135765552520752,0.8083999752998352,2.9999999242136255e-05
4,3.215163230895996,0.5551300048828125,1.7513155937194824,0.8100000023841858,2.9999999242136255e-05
5,3.1967217922210693,0.5595700144767761,1.730120301246643,0.8101000189781189,2.9999999242136255e-05
6,3.1826038360595703,0.5607500076293945,1.711592197418213,0.8105000257492065,2.9999999242136255e-05
7,3.1688830852508545,0.5668500065803528,1.7149015665054321,0.8102999925613403,2.9999999242136255e-05
8,3.1560206413269043,0.5703799724578857,1.7053030729293823,0.8113999962806702,2.9999999242136255e-05
9,3.146059274673462,0.5725299715995789,1.707885980606079,0.8141999840736389,2.9999999242136255e-05
10,3.1322882175445557,0.5748400092124939,1.7083061933517456,0.8144000172615051,2.9999999242136255e-05
11,3.1173250675201416,0.5807200074195862,1.684975028038025,0.8137000203132629,2.9999999242136255e-05
12,3.111816883087158,0.5801900029182434,1.708484411239624,0.8123999834060669,2.9999999242136255e-05
13,3.10046124458313,0.5827199816703796,1.690835952758789,0.8130000233650208,2.9999999242136255e-05
14,3.0949349403381348,0.584630012512207,1.699326515197754,0.8112999796867371,2.9999999242136255e-05
15,3.0832126140594482,0.5884100198745728,1.70259690284729,0.8123000264167786,2.9999999242136255e-05
16,3.071176290512085,0.5909900069236755,1.7193719148635864,0.8138999938964844,2.9999999242136255e-05
17,3.066833019256592,0.5921300053596497,1.6955828666687012,0.8112999796867371,2.9999999242136255e-05
18,3.0549230575561523,0.5943199992179871,1.7082406282424927,0.8133000135421753,2.9999999242136255e-05
19,3.0544724464416504,0.5964699983596802,1.7013827562332153,0.8109999895095825,2.9999999242136255e-05
20,3.042543649673462,0.5988399982452393,1.6583563089370728,0.8148000240325928,2.9999999242136255e-05
21,3.0383331775665283,0.5994499921798706,1.6788125038146973,0.8151000142097473,2.9999999242136255e-05
22,3.030569314956665,0.6013100147247314,1.6861437559127808,0.8126999735832214,2.9999999242136255e-05
23,3.0234856605529785,0.6060799956321716,1.6770281791687012,0.8136000037193298,2.9999999242136255e-05
24,3.017225742340088,0.6054199934005737,1.701029658317566,0.8129000067710876,2.9999999242136255e-05
25,3.010626792907715,0.607450008392334,1.6833844184875488,0.8144999742507935,2.9999999242136255e-05
26,3.0025174617767334,0.6094499826431274,1.6718250513076782,0.8126000165939331,2.9999999242136255e-05
27,3.002784490585327,0.6097000241279602,1.6902687549591064,0.8138999938964844,2.9999999242136255e-05
28,2.9918811321258545,0.6125800013542175,1.6702672243118286,0.8122000098228455,2.9999999242136255e-05
29,2.988816261291504,0.6130800247192383,1.708815574645996,0.8119999766349792,2.9999999242136255e-05
30,2.986213207244873,0.6141200065612793,1.675181269645691,0.8137000203132629,2.9999999242136255e-05
31,2.9793174266815186,0.6153799891471863,1.685490608215332,0.8149999976158142,2.9999999242136255e-05
32,2.970529317855835,0.6166099905967712,1.6734843254089355,0.8131999969482422,1.4999999621068127e-05
33,2.968339443206787,0.619159996509552,1.663812518119812,0.8147000074386597,1.4999999621068127e-05
34,2.959054470062256,0.6231899857521057,1.6737030744552612,0.8130000233650208,1.4999999621068127e-05
35,2.95611310005188,0.623449981212616,1.680871844291687,0.814300000667572,1.4999999621068127e-05
36,2.954178810119629,0.6249799728393555,1.6631875038146973,0.8133000135421753,1.4999999621068127e-05
