epoch,loss,accuracy,val_loss,val_accuracy
1,5.494718551635742,0.0048699998296797276,5.342087268829346,0.006300000008195639
2,5.370250225067139,0.004939999897032976,5.3102126121521,0.005799999926239252
3,5.326253890991211,0.004360000137239695,5.303718566894531,0.003800000064074993
4,5.305652618408203,0.005140000022947788,5.29613733291626,0.0066999997943639755
5,5.301027297973633,0.005270000081509352,5.292418956756592,0.006899999920278788
6,5.299312591552734,0.004889999981969595,5.278425216674805,0.009700000286102295
7,5.297091484069824,0.005630000028759241,5.24941873550415,0.008700000122189522
8,5.286308765411377,0.006899999920278788,5.179631233215332,0.009700000286102295
9,5.271598815917969,0.007849999703466892,5.160181045532227,0.011300000362098217
10,5.258806228637695,0.010130000300705433,5.14815616607666,0.01360000018030405
11,5.256153583526611,0.010499999858438969,5.149906158447266,0.014700000174343586
12,5.253419876098633,0.011339999735355377,5.125949859619141,0.017500000074505806
13,5.251721382141113,0.010859999805688858,5.1114501953125,0.017799999564886093
14,5.249959945678711,0.011660000309348106,5.149575233459473,0.013299999758601189
15,5.2478814125061035,0.011500000022351742,5.0997748374938965,0.020400000736117363
16,5.243796348571777,0.012409999966621399,5.0915751457214355,0.019899999722838402
17,5.242198944091797,0.01281999982893467,5.094512462615967,0.020500000566244125
18,5.242948532104492,0.012550000101327896,5.117637634277344,0.016899999231100082
19,5.241333961486816,0.012570000253617764,5.067699909210205,0.02590000070631504
20,5.2400312423706055,0.013020000420510769,5.073850154876709,0.02370000071823597
21,5.238656044006348,0.012629999779164791,5.0540876388549805,0.023000000044703484
22,5.235043525695801,0.01298999972641468,5.063600063323975,0.021400000900030136
23,5.2293500900268555,0.015270000323653221,5.016687393188477,0.027899999171495438
24,5.223390102386475,0.016850000247359276,5.016437530517578,0.025100000202655792
25,5.213502407073975,0.018370000645518303,5.028325080871582,0.026100000366568565
26,5.207274913787842,0.0195700004696846,4.944362640380859,0.03629999980330467
27,5.199942588806152,0.021209999918937683,4.90698766708374,0.0494999997317791
28,5.195071220397949,0.021409999579191208,4.9323811531066895,0.04089999943971634
29,5.192182540893555,0.022840000689029694,4.900062561035156,0.051500000059604645
30,5.185689926147461,0.023979999125003815,4.886512279510498,0.047200001776218414
31,5.182744979858398,0.024460000917315483,4.840831279754639,0.056699998676776886
32,5.179790019989014,0.025100000202655792,4.859300136566162,0.05480000004172325
33,5.174756050109863,0.02549000084400177,4.858581066131592,0.051899999380111694
34,5.1708760261535645,0.02662000060081482,4.802225112915039,0.061799999326467514
35,5.164761066436768,0.027480000630021095,4.8196563720703125,0.058800000697374344
36,5.168521404266357,0.02677999995648861,4.8276872634887695,0.05609999969601631
37,5.161356449127197,0.02758999913930893,4.782124996185303,0.06800000369548798
38,5.160182476043701,0.028790000826120377,4.793475151062012,0.06549999862909317
39,5.15728235244751,0.02873999997973442,4.797299861907959,0.06159999966621399
40,5.152011394500732,0.02962999977171421,4.81403112411499,0.05979999899864197
41,5.149623870849609,0.030249999836087227,4.742737293243408,0.06849999725818634
42,5.146422386169434,0.030079999938607216,4.760781288146973,0.0722000002861023
43,5.145549774169922,0.03123999945819378,4.751868724822998,0.07090000063180923
44,5.142552375793457,0.031230000779032707,4.764750003814697,0.0706000030040741
45,5.141071319580078,0.03189999982714653,4.735949993133545,0.07289999723434448
46,5.136205196380615,0.033160001039505005,4.717443943023682,0.0731000006198883
47,5.13355016708374,0.032760001718997955,4.693262577056885,0.07819999754428864
48,5.136117458343506,0.03317999839782715,4.70959997177124,0.07249999791383743
49,5.130012512207031,0.03452000021934509,4.703787326812744,0.07609999924898148
50,5.129026412963867,0.03393999859690666,4.687349796295166,0.07689999788999557
51,5.126669883728027,0.034040000289678574,4.698887348175049,0.07649999856948853
52,5.123495101928711,0.034529998898506165,4.665649890899658,0.08250000327825546
53,5.124354839324951,0.034860000014305115,4.659131050109863,0.08389999717473984
54,5.1192474365234375,0.035679999738931656,4.653762340545654,0.08569999784231186
55,5.114917278289795,0.03646000102162361,4.628031253814697,0.08649999648332596
56,5.112947463989258,0.03620000183582306,4.603593826293945,0.09040000289678574
57,5.110288619995117,0.038350000977516174,4.609668731689453,0.09139999747276306
58,5.110637664794922,0.03708000108599663,4.614487648010254,0.09109999984502792
59,5.106774806976318,0.03784000128507614,4.609250068664551,0.08889999985694885
60,5.103928565979004,0.03818000108003616,4.609875202178955,0.08760000020265579
61,5.103087425231934,0.03979000076651573,4.577024936676025,0.0925000011920929
62,5.0996575355529785,0.040130000561475754,4.57242488861084,0.09960000216960907
63,5.099009990692139,0.03954999893903732,4.596674919128418,0.0917000025510788
64,5.099090099334717,0.03993000090122223,4.565162658691406,0.09929999709129333
65,5.096700191497803,0.039889998733997345,4.583250045776367,0.0966000035405159
66,5.090400218963623,0.04163999855518341,4.550687313079834,0.1005999967455864
67,5.091545104980469,0.041510000824928284,4.559106349945068,0.09960000216960907
68,5.0896124839782715,0.04236999899148941,4.544018745422363,0.1014999970793724
69,5.089373588562012,0.04185999929904938,4.527375221252441,0.10320000350475311
70,5.086275100708008,0.04259999841451645,4.526806354522705,0.10509999841451645
71,5.083131313323975,0.043060000985860825,4.527012348175049,0.10339999943971634
72,5.0818023681640625,0.042419999837875366,4.533593654632568,0.10409999638795853
73,5.0812225341796875,0.044130001217126846,4.5217814445495605,0.10459999740123749
74,5.077972412109375,0.04368999972939491,4.512887477874756,0.10580000281333923
75,5.079196453094482,0.04351000115275383,4.513993740081787,0.10930000245571136
76,5.076085090637207,0.04439999908208847,4.5073747634887695,0.10769999772310257
77,5.074318885803223,0.04532000049948692,4.5100812911987305,0.10790000110864639
78,5.071545124053955,0.04436999931931496,4.515262603759766,0.10350000113248825
79,5.072317600250244,0.04592999815940857,4.495275020599365,0.10980000346899033
80,5.067632675170898,0.04617999866604805,4.4944562911987305,0.10949999839067459
81,5.068107604980469,0.04495999962091446,4.483224868774414,0.11060000211000443
82,5.062236309051514,0.046140000224113464,4.488874912261963,0.11050000041723251
83,5.061862468719482,0.04814000055193901,4.482031345367432,0.11100000143051147
84,5.063107490539551,0.047029998153448105,4.482999801635742,0.11079999804496765
85,5.062741279602051,0.04780999943614006,4.483362674713135,0.1111999973654747
