epoch,loss,accuracy,val_loss,val_accuracy,lr
1,3.8174099922180176,0.411980003118515,2.4118499755859375,0.6000999808311462,2.9999999242136255e-05
2,3.7101924419403076,0.42636001110076904,2.4249749183654785,0.6000000238418579,2.9999999242136255e-05
3,3.656402587890625,0.43500998616218567,2.3939249515533447,0.6051999926567078,2.9999999242136255e-05
4,3.622101306915283,0.4409399926662445,2.4158248901367188,0.6029999852180481,2.9999999242136255e-05
5,3.595806360244751,0.4467200040817261,2.4029593467712402,0.6037999987602234,2.9999999242136255e-05
6,3.5749125480651855,0.4515799880027771,2.4003374576568604,0.6057000160217285,2.9999999242136255e-05
7,3.55475115776062,0.4546299874782562,2.397181272506714,0.6019999980926514,2.9999999242136255e-05
8,3.5376875400543213,0.4584600031375885,2.3982813358306885,0.60589998960495,2.9999999242136255e-05
9,3.5241713523864746,0.4641300141811371,2.3999531269073486,0.6029999852180481,2.9999999242136255e-05
10,3.5096187591552734,0.46761998534202576,2.406965732574463,0.6036999821662903,2.9999999242136255e-05
11,3.495251178741455,0.4709799885749817,2.4024405479431152,0.602400004863739,2.9999999242136255e-05
12,3.479830026626587,0.47332999110221863,2.403287410736084,0.6025999784469604,2.9999999242136255e-05
13,3.4728288650512695,0.47508999705314636,2.4053468704223633,0.60589998960495,2.9999999242136255e-05
14,3.463665008544922,0.47745999693870544,2.4011311531066895,0.6018999814987183,2.9999999242136255e-05
15,3.4526007175445557,0.4811199903488159,2.391418695449829,0.605400025844574,2.9999999242136255e-05
16,3.4414563179016113,0.484360009431839,2.3914217948913574,0.6068000197410583,2.9999999242136255e-05
17,3.4411838054656982,0.4824100136756897,2.3977437019348145,0.605400025844574,2.9999999242136255e-05
18,3.4300949573516846,0.48660001158714294,2.399156332015991,0.6053000092506409,2.9999999242136255e-05
19,3.420823812484741,0.4888400137424469,2.395840644836426,0.6003999710083008,2.9999999242136255e-05
20,3.413752555847168,0.49046000838279724,2.3899874687194824,0.6029999852180481,2.9999999242136255e-05
21,3.399991273880005,0.4961400032043457,2.3888437747955322,0.6040999889373779,2.9999999242136255e-05
22,3.398541212081909,0.495169997215271,2.401700019836426,0.6025999784469604,2.9999999242136255e-05
23,3.3883018493652344,0.49768000841140747,2.408965587615967,0.6031000018119812,2.9999999242136255e-05
24,3.387809991836548,0.49663999676704407,2.3924124240875244,0.6036999821662903,2.9999999242136255e-05
25,3.381842613220215,0.5011500120162964,2.383699893951416,0.6054999828338623,2.9999999242136255e-05
26,3.375256299972534,0.5012699961662292,2.385331153869629,0.6055999994277954,2.9999999242136255e-05
27,3.3657617568969727,0.5034599900245667,2.388387441635132,0.6089000105857849,1.4999999621068127e-05
28,3.3609580993652344,0.5041400194168091,2.393503189086914,0.6057999730110168,1.4999999621068127e-05
29,3.3521361351013184,0.5079299807548523,2.385993719100952,0.6061999797821045,1.4999999621068127e-05
30,3.3524911403656006,0.5065400004386902,2.392662525177002,0.605400025844574,1.4999999621068127e-05
31,3.350508213043213,0.5082399845123291,2.40024995803833,0.6028000116348267,1.4999999621068127e-05
32,3.347961902618408,0.5092999935150146,2.3925623893737793,0.6039999723434448,1.4999999621068127e-05
33,3.3442888259887695,0.5100700259208679,2.3897719383239746,0.6068000197410583,1.4999999621068127e-05
34,3.3380517959594727,0.512470006942749,2.393087387084961,0.6051999926567078,1.4999999621068127e-05
35,3.3361148834228516,0.512470006942749,2.395174980163574,0.6026999950408936,1.4999999621068127e-05
36,3.3340611457824707,0.5129600167274475,2.3814749717712402,0.6039999723434448,1.4999999621068127e-05
37,3.3320274353027344,0.512939989566803,2.394606351852417,0.6053000092506409,1.4999999621068127e-05
38,3.324612617492676,0.5154100060462952,2.382471799850464,0.6047000288963318,7.499999810534064e-06
39,3.3233587741851807,0.5164300203323364,2.3833937644958496,0.605400025844574,7.499999810534064e-06
