epoch,loss,accuracy,val_loss,val_accuracy
1,5.327229976654053,0.007819999940693378,5.1716437339782715,0.01730000041425228
2,5.242714881896973,0.014259999617934227,5.1118998527526855,0.026799999177455902
3,5.221792697906494,0.016759999096393585,5.048425197601318,0.029400000348687172
4,5.199883937835693,0.01955999992787838,4.99350643157959,0.03709999844431877
5,5.174369812011719,0.023809999227523804,5.119368553161621,0.026799999177455902
6,5.153339862823486,0.027979999780654907,4.8477373123168945,0.0649000033736229
7,5.130341053009033,0.03369000181555748,4.779081344604492,0.07109999656677246
8,5.112811088562012,0.03734000027179718,4.810393810272217,0.06289999932050705
9,5.090559959411621,0.041930001229047775,4.578918933868408,0.09529999643564224
10,5.073840141296387,0.0449800007045269,4.508218765258789,0.10939999669790268
11,5.0565924644470215,0.049639999866485596,4.661749839782715,0.0851999968290329
12,5.037350177764893,0.05285000056028366,4.4861249923706055,0.11429999768733978
13,5.023177623748779,0.055810000747442245,4.545875072479248,0.10869999974966049
14,5.005941390991211,0.06015999987721443,4.454062461853027,0.12070000171661377
15,4.98786735534668,0.06493999809026718,4.331487655639648,0.14059999585151672
16,4.967054843902588,0.06860999763011932,4.242162704467773,0.16030000150203705
17,4.94246768951416,0.07398000359535217,4.296087265014648,0.1517000049352646
18,4.92567253112793,0.07942000031471252,4.415824890136719,0.1316000074148178
19,4.899962425231934,0.08425000309944153,4.129918575286865,0.17069999873638153
20,4.872763633728027,0.09230999648571014,3.94997501373291,0.2101999968290329
21,4.850597381591797,0.09920000284910202,4.097400188446045,0.19329999387264252
22,4.823500156402588,0.10587000101804733,4.073824882507324,0.19830000400543213
23,4.80576753616333,0.11076000332832336,3.9229187965393066,0.21639999747276306
24,4.779950141906738,0.11677999794483185,4.014124870300293,0.20810000598430634
25,4.76223611831665,0.12262000143527985,3.8701562881469727,0.23270000517368317
26,4.743532657623291,0.12650999426841736,3.715100049972534,0.2671000063419342
27,4.721416473388672,0.13322000205516815,3.8655126094818115,0.23469999432563782
28,4.711217403411865,0.13571999967098236,3.9428749084472656,0.22599999606609344
29,4.697615146636963,0.14239999651908875,3.824612617492676,0.24650000035762787
30,4.690128803253174,0.14287999272346497,3.830775022506714,0.24070000648498535
31,4.6700825691223145,0.1484300047159195,3.8936562538146973,0.23600000143051147
32,4.666100025177002,0.14877000451087952,3.938812494277954,0.2231999933719635
33,4.648983955383301,0.15429000556468964,3.7589375972747803,0.25429999828338623
34,4.630131244659424,0.15926000475883484,3.958143711090088,0.22840000689029694
35,4.622832298278809,0.16109000146389008,3.773143768310547,0.25850000977516174
36,4.607802391052246,0.16646000742912292,3.645087480545044,0.2955999970436096
37,4.598023891448975,0.16769999265670776,3.6911375522613525,0.2808000147342682
38,4.583240032196045,0.17271000146865845,3.908562421798706,0.23280000686645508
39,4.569699764251709,0.17687000334262848,3.676224946975708,0.28349998593330383
40,4.56068229675293,0.1785999983549118,3.56431245803833,0.3018999993801117
41,4.5441575050354,0.18455000221729279,3.716437578201294,0.2777999937534332
42,4.5361552238464355,0.18535000085830688,3.9973249435424805,0.24210000038146973
43,4.524630069732666,0.18971000611782074,3.7464687824249268,0.2721000015735626
44,4.509900093078613,0.19234000146389008,3.88747501373291,0.2467000037431717
45,4.508341312408447,0.19454999268054962,3.6431188583374023,0.29089999198913574
46,4.489068984985352,0.19894999265670776,3.7401938438415527,0.2750000059604645
47,4.480939865112305,0.20214000344276428,4.089593887329102,0.21310000121593475
48,4.4752349853515625,0.20367999374866486,3.7924625873565674,0.2678000032901764
49,4.467563629150391,0.20631000399589539,3.7429375648498535,0.28119999170303345
50,4.449517726898193,0.21052999794483185,3.782474994659424,0.2720000147819519
51,4.451358795166016,0.21119999885559082,3.6614062786102295,0.29679998755455017
52,4.4376912117004395,0.2142300009727478,4.067768573760986,0.2215999960899353
